Country.Name,Continent,Country Code,Year,Human capital,Human capital per capita,"Human capital per capita, employed female","Human capital per capita, employed male","Human capital per capita, female","Human capital per capita, male","Human capital per capita, self-employed female","Human capital per capita, self-employed male","Human capital, employed female","Human capital, employed male","Human capital, female","Human capital, male","Human capital, self-employed female","Human capital, self-employed male",Natural capital,Natural capital per capita,"Natural capital per capita, agricultural land","Natural capital per capita, agricultural land: cropland","Natural capital per capita, agricultural land: pastureland","Natural capital per capita, fisheries","Natural capital per capita, forests: ecosystem services","Natural capital per capita, forests: timber","Natural capital per capita, fossil fuels","Natural capital per capita, mangroves","Natural capital per capita, nonrenewable assets","Natural capital per capita, nonrenewable assets: coal","Natural capital per capita, nonrenewable assets: gas","Natural capital per capita, nonrenewable assets: minerals","Natural capital per capita, nonrenewable assets: oil","Natural capital per capita, protected areas","Natural capital per capita, renewable","Natural capital, agricultural land","Natural capital, agricultural land: cropland","Natural capital, agricultural land: pastureland","Natural capital, fisheries","Natural capital, forests: ecosystem services","Natural capital, forests: timber","Natural capital, fossil fuels","Natural capital, mangroves","Natural capital, nonrenewable assets","Natural capital, nonrenewable assets: coal","Natural capital, nonrenewable assets: gas","Natural capital, nonrenewable assets: minerals","Natural capital, nonrenewable assets: oil","Natural capital, protected areas","Natural capital, renewable",Net foreign assets,Net foreign assets per capita,Produced capital,Produced capital per capita,Total wealth,Total wealth per capita
Albania,Europe,ALB,2009,66109242012.4521,22582.0027171308,2825.33557380065,15253.19192328,3529.14448450936,19052.8582326215,703.808910708701,3799.66630934151,8271223573.67731,44654009166.0487,10331637532.1464,55777604480.3058,2060413958.46903,11123595314.2572,16994619337.9797,5805.12691394307,3676.81314318747,1349.66246128347,2327.150681904,0,966.783983014554,58.928996447758,827.395952735654,0,1012.80557587347,4.49946994633358,13.4541567330748,185.409623137819,809.442326056246,89.7952154198162,4792.3213380696,10763940336.131,3951162498.99413,6812777837.13691,0,2830278479.17078,172515756.751744,2422217372.15673,0,2965007566.67553,13172283.7578205,39387299.4650543,542790194.518804,2369657788.93385,262877199.250605,14029611771.3042,-4164786238.79786,-1422.63337617889,69005977900.2231,23571.4876317534,147945053011.857,50535.9838866484
Albania,Europe,ALB,2012,70752286969.9318,24393.9672376102,2930.23448025474,16473.602645391,3683.80972521026,20710.1575123999,753.575244955524,4236.5548670089,8498855016.76533,47780053586.2947,10684525410.8096,60067761559.1222,2185670394.04425,12287707972.8275,19784025995.3696,6821.13473115254,4146.03730323556,1606.7551585999,2539.28214463566,0,899.592675406553,127.708919229343,1406.65465898834,0,1516.22659045019,3.26533202357998,16.1585384954686,109.57193146185,1387.23078846929,131.569242830897,5304.90814070235,12025170740.3417,4660234268.75831,7364936471.58341,0,2609179495.34184,370407077.041705,4079862579.58444,0,4397665119.16832,9470772.26652339,46866241.2107956,317802539.58388,4023525566.10712,381603563.475975,15386360876.2012,-5662963941.10819,-1952.47620625844,75142604084.2109,25907.6603835852,160015953108.404,55170.2861460895
Albania,Europe,ALB,2000,43611277218.6374,14118.1275588195,3424.00717010251,6872.01912974779,4695.0705623705,9423.05699644895,1271.063392268,2551.03786670116,10576850596.6402,21227852636.3074,14503199734.0677,29108077484.5697,3926349137.42743,7880224848.26229,15230058874.152,4930.37415152151,3723.06051245425,1487.09231564503,2235.96819680922,13.7390324534525,723.55921494428,65.6926039732345,374.01078295623,0,374.01078295623,0.328628524772966,6.29581827928555,0,367.386336152171,30.312004740072,4556.36336856528,11500634445.605,4593668314.52001,6906966131.08499,42440242.2025911,2235093951.06168,202926227.373629,1155329406.84293,0,1155329406.84293,1015142.38599386,19447952.6518066,0,1134866311.80513,93634601.0662105,14074729467.3091,-997312771.457381,-322.856605480425,50935515727.3897,16489.1778956253,108779539048.722,35214.8230004858
Albania,Europe,ALB,2017,78045555079.2836,27160.8571415141,3178.41652452266,18445.944554101,3992.18810881424,23168.6690326998,813.771584291607,4722.72447859877,9133043211.3053,53003628500.5934,11471380866.5891,66574174212.6945,2338337655.28381,13570545712.101,26653814291.8532,9275.87024683272,4948.79601295412,2405.10040572378,2543.69560723034,2.23472320477256,1053.39708719754,200.837459952868,1398.45634663621,0,1411.2224361265,5.34801135878337,11.2567273209062,12.7660894902899,1381.85160795652,1659.38252739691,7864.64781070622,14220152544.9951,6910952596.52985,7309199948.46527,6421381.03581614,3026891233.98739,577097805.163789,4018404178.43625,0,4055086987.64474,15367280.6749756,32345721.9173491,36682809.2085,3970691175.84392,4768164339.02635,22598727304.2085,-7304657493.07594,-2542.11477432095,83056214103.5275,28904.6309388056,180450925981.588,62799.2435528314
Argentina,South America,ARG,2002,1284311089864.91,34083.1071791522,14488.5740394985,17590.688498671,15393.6089170922,18689.49826206,905.03487759375,1098.80976338894,545954810324.299,662847908744.107,580058107418.031,704252982446.88,34103297093.7334,41405073702.7713,467514045873.927,12406.9093999306,6875.98613797036,3828.9084483323,3047.07768963806,494.014870168052,2605.82999552669,164.240627254173,1736.5054674737,0,1779.10424277208,0.0543962160486935,342.904149121775,42.5987752983792,1393.54692213587,487.733526239288,10627.8051571586,259099183778.478,144279967094.037,114819216684.441,18615344339.9401,98192231828.108,6188874091.79432,65434563162.4715,0,67039759520.9724,2049744.55969664,12921228078.2653,1605196358.50093,52511285339.6465,18378652314.6338,400474286352.955,-147204519420.432,-3906.52035340589,984621822252.71,26129.9395166798,2589242438571.12,68713.4357423568
Argentina,South America,ARG,2015,3215847873885.33,74558.3420399925,31462.814694436,38328.7602758772,33611.7260647361,40946.6159752565,2148.91137030008,2617.85569937912,1357053053664.71,1653194785041.29,1449739825825.51,1766108048059.82,92686772160.7964,112913263018.527,668096379187.446,15489.5879123026,8582.20445443745,4328.60899536848,4253.59545906897,40.4044748478998,2559.37966975522,278.813935419162,2721.6283226343,0,3187.10927120024,1.23935519502275,358.064414728889,465.480948565945,2362.32455271038,841.676106642601,12302.4786411023,370167350733.845,186701416015.528,183465934718.317,1742724435.38747,110391076896.974,12025793182.8255,117389180276.499,0,137466288723.694,53455826.1336447,15444022161.8964,20077108447.1941,101891702288.469,36303145214.721,530630090463.752,48038853694.5892,1113.76452662949,1456647008705.89,33771.8667566854,5388630115473.25,124933.56123561
Argentina,South America,ARG,2005,1411262936777.52,36285.8468233603,15261.1244594578,18926.6406907012,16197.6900816972,20088.1567416631,936.565622239391,1161.51605096193,593549860584.103,736112530445.234,629975642706.833,781287294070.687,36425782122.7287,45174763625.4549,658369467793.605,16927.7411309938,9559.69284111415,5400.51228150378,4159.18055961036,316.391731437769,3067.64634968803,246.089079997627,2838.72018482296,0,3071.84876974052,0.428724984839248,416.641552069208,233.128584917553,2421.64990776892,666.072359015733,13855.8923612533,371804474050.646,210041751529.179,161762722521.467,12305401779.7797,119309757810.819,9571125608.20118,110406148276.627,0,119473202243.953,16674371.2533289,16204411136.3606,9067053967.32604,94185062769.0128,25905506300.2061,538896265549.652,29903799442.0783,768.874925936498,1036369557009.52,26646.7332330783,3135905761022.73,80629.1961133689
Argentina,South America,ARG,2010,2419214332335.63,59311.2548871523,24174.644611365,31790.6277674351,25619.9683733539,33691.2865137984,1445.32376198881,1900.65874636329,986046355522.366,1296690526532.52,1044998875858.03,1374215456477.6,58952520335.6636,77524929945.0779,699115050528.182,17140.0236858255,8817.76293680774,5029.33870467529,3788.42423213245,42.2757260776644,2884.34258587973,276.054794970181,3739.53872623485,0,4500.38973635116,3.14686857696434,407.188021297186,760.851010116309,3329.2038363607,619.197905739056,12639.6339494744,359662909113.125,205138945376.729,154523963736.396,1724361466.15969,117647872000.054,11259848030.0659,152529999576.71,0,183563935242.842,128355901.048687,16608569468.8433,31033935666.1316,135793074206.818,25256124675.9359,515551115285.34,40782178641.7002,999.846173173085,1242226662904.51,30455.3512462096,4401338224410.02,107906.475992361
Argentina,South America,ARG,2011,2953454170186.99,71578.9509827926,28453.5650128454,39067.0583488261,30163.7667713876,41415.184211405,1710.20175854216,2348.12586257888,1174036488241.87,1611965037389.51,1244601960999.94,1708852209187.05,70565472758.0699,96887171797.5397,692851422388.234,16791.7208609828,8781.19901199396,4914.00809961142,3867.19091238253,0,2795.87509297079,274.315882613966,3597.94435023378,0,4300.4556135061,3.27594275457895,373.948987788358,702.511263272323,3220.71941969084,639.875259898001,12491.2652474767,362325355221.399,202759296062.036,159566059159.363,0,115361972189.863,11318682047.3174,148456544827.728,0,177443206292.126,135170279.208632,15429692420.1394,28986661464.3983,132891682128.38,26402206637.5288,515408216096.108,43461683262.466,1053.32316555863,1297244997208.09,31439.6062092788,4987012273045.78,120863.601218613
Argentina,South America,ARG,2007,2099736253274.23,52911.0131167563,23114.841467218,26873.8462403927,24466.1289613632,28444.8841553931,1351.28749414525,1571.03791500049,917296187663.312,1066469641988.38,970921079210.779,1128815174063.45,53624891547.4707,62345532075.0643,734114763655.54,18498.8737649375,9842.06726501616,5590.57518160451,4251.49208341165,1.70901381071996,3066.9663796041,257.585001975593,4099.08829599258,0,4649.47200483813,1.30156862626856,481.384774645377,550.38370884555,3616.40195272094,681.074099692786,13849.4017600994,390575500754.745,221858034726.472,168717466028.273,67821008.2236851,121710398563.291,10222079205.975,162669429169.217,0,184511018634.238,51651833.3275864,19103415405.5357,21841589465.0209,143514361930.354,27027945489.0679,549603745021.302,29744971913.3714,749.540137058538,1119910165817.04,28220.4878735288,3983506154660.18,100379.914892281
Argentina,South America,ARG,2004,1229712959073.61,31947.2579652091,13062.0283819903,16987.0833858758,13887.1322883685,18060.1256768407,825.103906378213,1073.04229096484,502783230742.776,653866338050.796,534543107204.175,695169851869.432,31759876461.4008,41303513818.6344,606543287757.239,15757.6568890063,8956.88547628425,5164.86778968831,3792.01768659593,438.426370512163,2781.26674894189,217.948106791358,2581.71011551721,0,2756.07684440413,0.354753768092661,419.040678929428,174.366728886927,2162.31468281969,607.053342072548,13001.5800446022,344768184960.34,198805946344.384,145962238615.955,16875895577.8158,107056441824.802,8389252424.06594,99375113478.6051,0,106086832724.652,13655172.1083172,16129702080.2125,6711719246.04719,83231756226.2843,23366680245.5629,500456455032.587,-98530112577.4763,-2559.75746260743,1008502632942.04,26200.3368635423,2746228767195.41,71345.4942551503
Argentina,South America,ARG,2006,1596954677016.41,40645.4475887252,15042.8783082391,23239.4789448211,15971.4439165636,24674.0036721615,928.565608324497,1434.52472734044,591032853499.56,913076292525.59,627516082965.627,969438594050.779,36483229466.0653,56362301525.189,748682574548.387,19055.3550344032,10303.8725004649,5891.07485683097,4412.7976436339,219.03738203796,3236.34486897751,279.377382529172,3886.2123333313,0,4309.92015864094,0.787942023574611,481.173409403533,423.707825309643,3404.25098190419,706.802741752736,14745.4348757622,404837893470.82,231459612413.756,173378281057.063,8605952017.71085,127155595068.052,10976703275.5305,152688808458.682,0,169336237222.743,30958145.9773196,18905244552.3089,16647428764.0612,133752605760.396,27770193493.5305,579346337325.644,8735059371.50972,222.323402773348,1071999654112.47,27284.3721762758,3426371965048.77,87207.4982021775
Argentina,South America,ARG,2014,3128108785512.14,73310.1814062068,30981.3551524352,37641.8583164768,33097.3828187756,40212.7985874311,2116.02766634055,2570.94027095439,1321958933676.83,1606159273434.91,1412248776185.74,1715860009326.39,90289842508.9179,109700735891.488,682383592620.674,15992.3034631452,8678.22875653261,4656.57705761151,4021.65169892111,0,2639.81595351404,296.993219769463,3075.68699412541,0,3687.48769814145,1.48646215705945,378.120670305462,611.800704016035,2696.07986166289,689.777835187638,12304.8157650038,370295681926.868,198693814759.754,171601867167.114,0,112639626828.467,12672552190.9531,131238026195.834,0,157343256335.846,63426597.0106481,16134219941.5989,26105230140.0122,115040379657.225,29432475338.5389,525040336284.828,50963733205.8755,1194.38318250449,1419753621055.47,33273.2659406711,5281209732394.15,123770.133992528
Argentina,South America,ARG,2003,1360527364315.27,35720.7540289541,15671.2458991258,17971.1837166139,16639.3666118582,19081.3874170959,968.120712732382,1110.203700482,596884345201.444,684484073202.141,633757999116.062,726769365199.211,36873653914.6169,42285291997.0698,542982033957.325,14256.0364354688,7979.80879042578,4520.85370275172,3458.95508767407,475.689667034363,2743.07471064117,194.499393166893,2195.14264842999,0,2309.21644564909,0.0541408685959195,398.423941453234,114.073797219103,1796.66456610816,553.747428551476,11946.8199898197,303933903874.977,172189679077.719,131744224797.258,18118005246.9688,104477867493.039,7408067213.02074,83608303434.5717,0,87953131165.3117,2062110.25648673,15175118490.1105,4344827730.73998,68431122834.2047,21091058964.0081,455028902792.014,-116410049802.251,-3056.35510504949,988757844276.408,25959.9157473558,2775857192746.75,72880.3511067292
Argentina,South America,ARG,1999,1790040566575.85,49086.2935191779,21113.2527519223,24298.7884018772,22821.50934849,26264.7841706879,1708.25659656771,1965.99576881068,769941590793.45,886109213787.129,832236956500.423,957803610075.424,62295365706.9727,71694396288.2966,449995266416.961,12339.720195189,5990.97434424263,3160.25143280085,2830.72291144178,1688.64775897854,3036.70314250136,163.273089989672,1010.04993237684,0,1029.73484798338,0.053938012245738,151.134533616778,19.6849156065398,858.861460747811,430.387011493452,11309.9853472057,218474167443.903,115245577934.761,103228589509.142,61580285951.8821,110740115498.882,5954115366.18697,36833711074.8713,0,37551565183.6066,1966969.251052,5511455984.73139,717854108.735289,31320288120.8889,15695016972.5002,412443701233.354,-71306880676.3467,-1955.36935875796,964730843362.088,26454.7419921664,3133459795678.55,85925.3863477754
Argentina,South America,ARG,1997,1551167939643.45,43501.9569033834,17792.2811482018,22536.1929729613,19192.3712609742,24309.5856424092,1400.0901127725,1773.39266944785,634427001790.043,803582700863.666,684350615579.828,866817324063.625,49923613789.7873,63234623199.9571,455023502312.055,12760.9733812288,6099.96976277502,3049.78957453459,3050.18018824043,2051.55049251771,3103.8273447512,178.620979828204,878.216501979016,0,885.236120540474,0.0551629577963121,149.728983831884,7.01961856145821,728.432355189336,441.768680816153,11875.7372606883,217509238718.297,108747655218.907,108761583499.39,73153016026.8654,110674503173.724,6369164906.13461,31314942565.9451,0,31565244116.4074,1966969.251052,5338950610.22755,250301550.462278,25974024986.4665,15752335370.6256,423458258195.647,-57825099422.1546,-1621.68448606193,906746680599.545,25429.3903410575,2855113023132.9,80070.6361396078
Argentina,South America,ARG,2009,2045920078721.21,50538.0231895395,21775.3058781237,25663.4183255102,23197.944967998,27340.0782215416,1422.63908987423,1676.65989603134,881525091499.237,1038926723426.94,939117488175.129,1106802590546.08,57592396675.8915,67875867119.1389,724212638274.18,17889.3963102092,9380.99153106107,5538.24253331976,3842.74899774131,0,2956.68556877052,253.416521265058,4030.94761052873,0,4677.97972478419,2.94042092126827,466.515623447641,647.032114255459,3561.49156615982,620.322964328324,13211.416585425,379768691381.741,224203498368.967,155565193012.774,0,119694875063.197,10259007306.0708,163183997556.141,0,189377661466.737,119036436.786468,18885853082.7187,26193663910.5955,144179108036.636,25112403056.4351,534834976807.443,53960117815.9906,1332.91506049412,1198231905520.76,29598.5519950048,4022324740332.14,99358.8865552476
Argentina,South America,ARG,1998,1741395881417.87,48286.9899256716,19554.4932320797,25193.2412320193,21101.1267722749,27185.863153396702,1546.63354019517,1992.62192137744,705202664940.884,908555422248.038,760979620205.737,980416261212.134,55776955264.8533,71860838964.0966,447436538081.218,12406.9224219789,6020.9205907104,3043.01861496992,2977.90197574048,1735.05593437853,3160.33715720338,169.809134940285,865.032937742497,0,878.768337200167,0.0545418910330258,146.758067283645,13.73539945767,718.220328567819,442.031267546156,11528.1540847788,217135222865.34,109741777057.205,107393445808.136,62572118552.1668,113972689494.981,6123904775.74443,31196079883.9261,0,31691425899.1164,1966969.251052,5292603542.40296,495346015.190306,25901509372.2721,15941176493.8688,415745112182.101,-70491802834.2385,-1954.66005726845,941051289573.1,26094.3158439988,3059391906237.95,84833.5681343809
Argentina,South America,ARG,1996,1404707393286.07,39853.9547156276,15193.6711878323,21247.9751345126,16616.3701312449,23237.5845843827,1422.69894341264,1989.60944987006,535521817119.361,748914078333.733,585666796168.286,819040597117.788,50144979048.9269,70126518784.0542,443980420074.756,12596.4849625314,6025.22985064004,3029.05151413218,2996.17833650787,2147.23807133522,2956.91747364564,185.885798859603,851.207799263464,0,858.060972332702,0.0878977271866739,134.1274095935,6.85317306923726,716.992491942778,423.152795718143,11738.4239901987,212367504751.623,106763082532.369,105604422219.254,75682356129.32,104220619163.25,6551800387.89435,30001988444.557,0,30243537945.6421,3098076.16617148,4727504842.18369,241549501.085064,25271385526.2071,14914601697.0273,413736882129.114,-45602320362.6497,-1293.81593586477,874673335943.908,24815.9806720518,2677758828942.09,75972.604414346
Argentina,South America,ARG,2008,2208998434877.3,55114.5113911047,25566.325680132,26305.2178102366,27164.7121545161,27949.7992365887,1598.38647438408,1644.58142635194,1024702423871.8,1054317338669.13,1088766009506.95,1120232425370.35,64063585635.1498,65915086701.2141,729020179031.785,18189.0536123555,9474.34837752204,5444.99690357349,4029.35147394855,0,2987.10070678557,248.280915593872,4212.55143618088,0,4834.03488287327,3.06650436841765,464.597206299224,621.483446692385,3744.88772551324,645.288729580724,13355.0187294822,379733398866.824,218236347094.73,161497051772.094,0,119723474264.079,9951138821.94887,168839735570.36,0,193748891551.142,122905985.726878,18621130364.0259,24909155980.7823,150095699220.607,25863275527.7921,535271287480.643,67227511745.9503,1677.32643148007,1171050077829.72,29217.699675593,4176296203484.75,104198.591110533
Argentina,South America,ARG,2000,1841360506442.37,49940.9059655377,21161.8495548506,25087.3642998314,22851.0249276088,27089.881037929,1689.17537275822,2002.51673809749,780254047462.94,924990865490.489,842535272837.554,998825233604.818,62281225374.6141,73834368114.3275,438501845136.104,11892.9342391337,5809.15560911144,3084.07330504661,2725.08230406483,1292.54934640655,2981.12343866962,140.294099871515,1229.49358751987,0,1245.66267941678,0.00597963887340573,199.733127861371,16.1690918969042,1029.75448001963,424.149065657749,10647.2715597169,214188139113.403,113712209922.76,100475929190.644,47657311638.3451,109916367327.895,5172753873.71934,45332396183.3111,0,45928563326.6253,220473.991238263,7364317614.22036,596167143.314182,37967858095.0995,15638709856.1159,392573281809.479,-73199595320.2285,-1985.30059367131,983354734669.408,26670.2941455903,3190017490927.65,86518.8337565903
Argentina,South America,ARG,1995,1378551252741.48,39581.5012026609,15331.5512175894,20762.1557422145,16813.0642173577,22768.4369853032,1481.51299976819,2006.28124308867,533969872169.911,723107889756.324,585568258783.049,792982993958.428,51598386613.1367,69875104202.1034,422108549550.398,12119.7452967066,5910.87130016812,2842.64571271363,3068.22558745448,1979.22873732836,2865.85777226074,185.166850719572,747.214564372302,0,756.344505608032,0.264289378952627,132.787063944502,9.1299412357301,614.163211048847,422.276130621772,11363.4007910986,205864830490.376,99004148132.1616,106860682358.215,68932914932.5576,99812581688.1184,6449022555.22589,26024115874.4345,0,26342095019.8825,9204715.41935651,4624730436.85998,317979145.448018,21390180722.1551,14707104864.2373,395766454530.516,-41162834173.6475,-1181.88334826801,851108960094.138,24437.3723940746,2610605928212.37,74956.7355451741
Argentina,South America,ARG,2012,2968886754820.17,71139.5652360959,29499.9289292749,37272.2776328271,31429.4259030142,39710.1393330817,1929.49697373928,2437.86170025454,1231128528486.17,1555494063238.01,1311652748584.91,1657234006235.26,80524220098.7414,101739942997.244,674046704071.318,16151.3029753004,8617.08718578242,4809.09777432841,3807.98941145401,0,2729.25352836152,276.312872653806,3212.78217730106,0,3890.8858618506,3.0787659371608598,361.338079725691,678.10368454954,2848.3653316382,637.763526652062,12260.4171134498,359619234754.885,200699380681.544,158919854073.341,0,113900677126.818,11531439995.2498,134079909269.275,0,162379394102.679,128486973.201103,15079820003.8119,28299484833.4045,118871602292.262,26615958091.6862,511667309968.639,51144341566.8642,1225.50522260439,1341037136841.99,32133.5257148184,5035114937300.34,120649.899148819
Argentina,South America,ARG,2018,3159938052951.32,71018.6182767327,29881.5758126942,36596.5819109584,31922.4885107477,39096.129765985,2040.91269805361,2499.54785502658,1329565834761.07,1628346687030.3,1420375228886.44,1739562824064.88,90809394125.3717,111216137034.576,565854958463.682,12717.4130067504,7336.91135017363,2784.74093815595,4552.17041201769,43.5199381428097,2475.21178786259,264.004319117039,1397.83814396525,0,1589.20835739723,0.322500609047998,219.951687771905,191.370213431976,1177.5639555843,1008.5572540571,11128.2046493532,326452216744.123,123905661242.262,202546555501.862,1936397974.73512,110133315845.476,11746740704.9617,62196112092.3382,0,70711034436.6277,14349503.9942874,9786640811.47041,8514922344.2895,52395121776.8736,44875252757.7582,495143924027.054,62936830000,1414.48554700084,1603408333526.46,36036.1002248427,5392138174941.46,121186.617055327
Argentina,South America,ARG,2017,3226633046623.1,73257.9610030136,30858.5224728139,37715.8092199651,32966.1606627377,40291.8003402759,2107.63818992383,2575.9911203108,1359157790054.34,1661185688805.42,1451988315785.92,1774644730837.19,92830525731.5772,113459042031.767,589932791805.499,13393.9226531248,7725.4813010647,3323.13548380336,4402.34581726134,43.8466995650022,2485.78458499986,277.517209779259,1650.93737753114,0,1884.57855975599,0.456142921644338,249.039252651086,233.641182224855,1401.44198195841,976.714297959972,11509.3440933688,340267363789.429,146366874311.512,193900489477.916,1931219595.3143,109485912233.032,12223193053.9748,72715224766.1945,0,83005906479.1048,20090728.7728127,10968886814.5984,10290681712.9103,61726247222.8234,43019196654.6446,506926885326.395,12304831586.9244,279.370743285159,1526662124927.06,34661.566033898,5355532794942.59,121592.820433322
Argentina,South America,ARG,2001,1833228622688.87,49180.3234639295,21670.6979766854,23955.3284693686,23358.8593879116,25821.4640760179,1688.1614112262,1866.13560664933,807789396376.031,892950487569.877,870716713660.724,962511909028.146,62927317284.6966,69561421458.2692,441308972565.165,11839.0678334792,5712.60593527136,3055.30672937381,2657.29920589755,1481.24103611188,2830.25642431092,119.585705855581,1261.48244831941,0,1275.91251939775,0.0549888318438169,237.718758455266,14.4300710783397,1023.7087010323,419.466212531718,10563.1553140815,212941110856.31,113888550397.396,99052560458.9132,55214225390.2257,105499653543.378,4457635155.64699,47022580747.6624,0,47560471055.5139,2049744.55969664,8861121714.05056,537890307.851457,38159409289.0521,15635876564.0903,393748501509.651,-111249354948.64,-2984.50460232431,992951041933.024,26638.0596624581,3156239282238.42,84672.9463575424
Argentina,South America,ARG,2013,3180359685858.96,75358.7324165716,33563.6406640576,36977.1530179939,35856.0385233124,39502.6938932591,2292.39785925491,2525.54087526521,1416484145308.58,1560544385303.45,1513230063156.85,1667129622702.11,96745917848.2741,106585237398.661,662667710903.334,15701.9342589167,8338.98685746132,4457.76919485589,3881.21766260543,168.492710648911,2661.45127001937,292.7216666287,2953.95573747791,0,3582.42227141822,1.5671674249996,395.406858404435,628.466533940313,2556.98171164848,657.859482740166,12119.5119874985,351929720311.294,188130943575.505,163798776735.789,7110886915.48981,112321054954.295,12353713469.8227,124665601981.657,0,151188734263.216,66139064.9713757,16687329943.7966,26523132281.5583,107912132972.889,27763600989.2169,511478976640.119,55848625869.8307,1323.33511566981,1384457264044.44,32804.7626082034,5283333286676.57,125188.764399362
Argentina,South America,ARG,2016,3153005221416.76,72332.6130538003,30499.2816641604,37208.8627046503,32582.3836939889,39750.2293598115,2083.10202982853,2541.36665516126,1329474911476.4,1621948018157.18,1420278095538.17,1732727125878.59,90803184061.7725,110779107721.408,629924108496.627,14450.9931298728,8197.54651225536,3874.90476860252,4322.64174365284,40.1257777022209,2537.77927190526,286.858768421283,2077.01166926184,0,2419.40811246187,0.738463642483362,289.854943024498,342.39644320003,1786.41826259486,969.274687126796,12031.5850174109,357334069166.328,168908524828.339,188425544337.989,1749097416.326,110622732365.122,12504279279.5105,90537703003.418,0,105462889964.398,32189901.9304702,12634883633.0569,14925186960.9804,77870629468.4307,42251040304.9419,524461218532.228,41551996287.0395,953.23802467186,1487622788693.15,34127.3280531412,5312104114893.57,121864.172261486
Armenia,Europe,ARM,2007,70864265545.7033,24164.1651062986,5149.91758910096,11157.0416591378,7631.30986056198,16532.8552457367,2481.39227146102,5375.81358659882,15102741020.3141,32719341196.3375,22379716660.6616,48484548885.0417,7276975640.34746,15765207688.7043,9835302251.47984,3353.76180991859,2535.37025013877,1453.67805288803,1081.69219725074,0,272.39036007694,9.8976254614248,0,0,0.304526611698496,0,0,0.304526611698496,0,535.799047629757,3353.45728330689,7435272432.22146,4263082424.10438,3172190008.11708,0,798816872.988115,29025954.5854327,0,0,893060.222946021,0,0,893060.222946021,0,1571293931.46188,9834409191.25689,-2810080155.2023,-958.215545018923,33370444067.2304,11379.0626897981,111259931709.211,37938.7740609964
Armenia,Europe,ARM,2002,42916804537.7094,14145.3908161857,2782.80903479079,6039.20222290938,4462.01214372404,9683.37867246167,1679.20310893324,3644.17644955229,8442981389.75649,18322806681.8582,13537646679.7916,29379157857.9179,5094665290.03504,11056351176.0598,8579924006.69334,2827.94535975322,2006.43244012718,1067.37561034857,939.056829778605,0,187.764855150732,7.99729447255582,0,0,47.1301109334287,0,0,47.1301109334287,0,578.620659069321,2780.81524881979,6087471881.83217,3238394119.53414,2849077762.29803,0,569674439.700508,24263615.489256,0,0,142991719.709582,0,0,142991719.709582,0,1755522349.96182,8436932286.98376,-3258232031.27262,-1073.91419162321,24665387266.4809,8129.71856304856,72903883779.6111,24029.1405473642
